timestamp,open,high,low,close,volume
2020-01-30,83.9900,85.0800,82.4600,85.0800,3095400
2020-01-29,85.9000,86.3800,85.0400,85.6000,1068200
2020-01-28,84.5100,86.2600,84.5000,85.9000,1064100
2020-01-27,87.6000,87.6000,83.8800,84.0200,1869500
2020-01-23,89.7000,89.8400,88.4900,89.7900,1456900
2020-01-22,90.4400,91.0800,89.4200,89.7000,1392500
2020-01-21,91.4900,92.0000,89.6500,90.0800,2670500
2020-01-20,89.5000,91.7400,89.5000,91.7000,819400
2020-01-17,90.7300,91.2300,89.6400,90.0400,1244100
2020-01-16,89.0100,91.2400,89.0100,90.5000,1561500
2020-01-15,89.8200,90.1400,87.8500,88.8000,1891400
2020-01-14,89.5400,90.9400,88.6200,90.1000,1742800
2020-01-13,91.4000,91.4000,89.5000,89.5900,1308800
2020-01-10,92.0400,92.1800,89.6300,90.5800,1027600
2020-01-09,90.8000,92.2800,90.7500,91.7000,1563400
2020-01-08,88.5500,90.6200,88.5400,90.6200,952800
2020-01-07,89.6000,89.6000,87.6600,88.8500,1593700
2020-01-06,89.6600,90.6000,88.4200,89.0500,1591500
2020-01-03,87.8700,90.5800,87.6900,89.6600,1122500
2020-01-02,88.1000,89.2200,87.7000,88.9300,634000
2019-12-30,88.4500,88.9000,86.9400,87.6600,494700
2019-12-27,90.3700,90.5800,87.2100,87.5500,897800
2019-12-26,88.9000,90.2400,88.4300,90.0800,936000
2019-12-23,87.9000,89.0400,87.2100,89.0400,699600
2019-12-20,87.6700,87.8500,87.0100,87.5000,1754200
2019-12-19,87.8900,88.3000,86.7700,87.4300,1109800
2019-12-18,84.4900,88.2000,84.1900,87.8500,2617800
2019-12-17,83.6100,84.4700,83.0500,84.4700,1156300
2019-12-16,83.8900,84.9000,83.6000,83.8200,820600
2019-12-13,85.0000,85.1000,82.9100,83.9900,1891900
2019-12-12,84.7200,87.5500,84.2700,85.5000,1804600
2019-12-11,82.8900,84.2500,82.5200,84.2500,1322900
2019-12-10,83.5100,83.7900,82.6000,82.9100,669400
2019-12-09,83.0000,84.2700,82.3600,83.5100,971500
2019-12-06,81.3500,83.0400,80.9500,83.0000,1221700
2019-12-05,80.3900,81.2900,79.8000,81.1000,774400
2019-12-04,79.6800,80.9900,79.2400,80.3000,1299600
