Data,Volume,Fechamento,Abertura,Mínimo,Máximo,Médio
2010-10-04,19536923.0,121.02854971,121.95243177,120.10466765,123.80019589,121.95243177
2010-10-05,7420434.0,119.18078559,121.95243177,119.18078559,122.87631383,121.02854971
2010-10-06,4787315.0,118.25690353,120.10466765,118.25690353,121.02854971,119.18078559
2010-10-07,3668375.0,118.25690353,119.18078559,117.33302147,121.02854971,119.18078559
2010-10-08,1972383.0,119.18078559,119.18078559,117.33302147,120.10466765,118.25690353
2010-10-11,1253384.0,118.25690353,119.18078559,117.33302147,120.10466765,118.25690353
2010-10-13,4450842.0,116.40913942,119.18078559,116.40913942,119.18078559,117.33302147
2010-10-14,14055926.0,109.941965,117.33302147,109.01808294,117.33302147,112.71361118
2010-10-15,20870266.0,103.47479059,109.941965,99.779262361,109.941965,104.39867265
2010-10-18,27902989.0,113.63749324,101.62702647,97.931498243,115.48525736,106.24643677
2010-10-19,51554102.0,118.25690353,114.5613753,113.63749324,121.95243177,118.25690353
2010-10-20,7615744.0,118.25690353,119.18078559,118.25690353,122.87631383,120.10466765
2010-10-21,9153751.0,117.33302147,121.95243177,115.48525736,122.87631383,119.18078559
2010-10-22,18095186.0,120.10466765,120.10466765,117.33302147,125.64796001,121.02854971
2010-10-25,5961312.0,120.10466765,121.02854971,119.18078559,123.80019589,121.02854971
2010-10-26,3828339.0,121.95243177,121.02854971,121.02854971,122.87631383,121.95243177
2010-10-27,31179158.0,133.03901648,124.72407795,124.72407795,133.03901648,129.34348825
2010-10-28,44832969.0,140.43007295,135.81066266,135.81066266,146.89724736,141.35395501
2010-10-29,56285606.0,146.89724736,145.04948325,144.12560119,154.28830384,149.66889354
2010-11-01,52159217.0,138.58230883,154.28830384,135.81066266,155.21218589,144.12560119
2010-11-03,25996157.0,124.72407795,138.58230883,124.72407795,138.58230883,130.2673703
2010-11-04,9719293.0,127.49572412,125.64796001,125.64796001,131.19125236,128.41960619
2010-11-05,7334433.0,126.57184206,130.2673703,125.64796001,131.19125236,128.41960619
2010-11-08,5761947.0,124.72407795,126.57184206,123.80019589,126.57184206,124.72407795
2010-11-09,6808688.0,121.95243177,124.72407795,121.95243177,126.57184206,123.80019589
2010-11-10,8716985.0,118.25690353,121.02854971,117.33302147,121.95243177,119.18078559
2010-11-11,14405816.0,125.64796001,119.18078559,114.5613753,127.49572412,121.95243177
2010-11-12,6572384.0,120.10466765,121.95243177,119.18078559,126.57184206,122.87631383
2010-11-16,4230134.0,117.33302147,119.18078559,117.33302147,121.02854971,118.25690353
2010-11-17,2533185.0,120.10466765,118.25690353,118.25690353,121.02854971,120.10466765
2010-11-18,5680175.0,122.87631383,121.95243177,121.95243177,125.64796001,123.80019589
2010-11-19,2516120.0,121.02854971,123.80019589,120.10466765,123.80019589,121.95243177
2010-11-22,5042194.0,117.33302147,121.95243177,117.33302147,122.87631383,119.18078559
2010-11-23,3231324.0,116.40913942,116.40913942,114.5613753,117.33302147,116.40913942
2010-11-24,6680631.0,118.25690353,118.25690353,118.25690353,121.02854971,119.18078559
2010-11-25,1486658.0,118.25690353,119.18078559,118.25690353,121.02854971,119.18078559
2010-11-26,1239658.0,118.25690353,118.25690353,117.33302147,120.10466765,118.25690353
2010-11-29,2001776.0,118.25690353,119.18078559,116.40913942,119.18078559,117.33302147
2010-11-30,2101623.0,116.40913942,117.33302147,116.40913942,119.18078559,117.33302147
2010-12-01,2541903.0,116.40913942,118.25690353,116.40913942,118.25690353,117.33302147
2010-12-02,2322642.0,116.40913942,117.33302147,115.48525736,117.33302147,116.40913942
2010-12-03,2633292.0,115.48525736,116.40913942,114.5613753,117.33302147,116.40913942
2010-12-06,16075980.0,111.78972912,115.48525736,107.17031883,115.48525736,111.78972912
2010-12-07,3893594.0,109.941965,111.78972912,109.941965,113.63749324,111.78972912
2010-12-08,2110948.0,109.01808294,110.86584706,108.09420089,110.86584706,109.941965
2010-12-09,869312.0,110.86584706,110.86584706,109.01808294,111.78972912,109.941965
2010-12-10,1854501.0,109.01808294,109.941965,108.09420089,109.941965,109.01808294
2010-12-13,1664560.0,108.09420089,109.941965,108.09420089,109.941965,109.01808294
2010-12-14,2404890.0,109.01808294,108.09420089,107.17031883,111.78972912,109.01808294
2010-12-15,2209017.0,109.01808294,108.09420089,107.17031883,109.941965,109.01808294
2010-12-16,1289886.0,108.09420089,109.01808294,108.09420089,109.941965,109.01808294
2010-12-17,1449418.0,109.941965,109.01808294,108.09420089,109.941965,109.01808294
2010-12-20,2034322.0,108.09420089,110.86584706,108.09420089,110.86584706,109.01808294
2010-12-21,1024741.0,109.01808294,109.01808294,108.09420089,109.941965,109.01808294
2010-12-22,736553.0,107.17031883,109.01808294,107.17031883,109.01808294,108.09420089
2010-12-23,4149382.0,107.17031883,108.09420089,105.32255471,109.01808294,107.17031883
2010-12-27,1671407.0,104.39867265,107.17031883,104.39867265,108.09420089,105.32255471
2010-12-28,1176029.0,103.47479059,104.39867265,103.47479059,105.32255471,104.39867265
2010-12-29,6405568.0,109.01808294,106.24643677,106.24643677,112.71361118,109.941965
2010-12-30,8826247.0,117.33302147,110.86584706,110.86584706,117.33302147,114.5613753
2011-01-03,17706925.0,120.10466765,121.02854971,118.25690353,123.80019589,121.95243177
2011-01-04,6675634.0,119.18078559,121.02854971,117.33302147,123.80019589,120.10466765
2011-01-05,8463393.0,113.63749324,118.25690353,113.63749324,118.25690353,115.48525736
2011-01-06,2933342.0,112.71361118,114.5613753,111.78972912,115.48525736,113.63749324
2011-01-07,4795719.0,109.01808294,112.71361118,108.09420089,113.63749324,110.86584706
2011-01-10,3752223.0,109.941965,109.01808294,108.09420089,111.78972912,109.941965
2011-01-11,12527389.0,115.48525736,109.941965,109.941965,118.25690353,114.5613753
2011-01-12,5819856.0,115.48525736,117.33302147,114.5613753,118.25690353,116.40913942
2011-01-13,2955497.0,112.71361118,115.48525736,111.78972912,115.48525736,113.63749324
2011-01-14,4081353.0,116.40913942,112.71361118,111.78972912,117.33302147,114.5613753
2011-01-17,3344757.0,115.48525736,116.40913942,114.5613753,117.33302147,115.48525736
2011-01-18,1147934.0,116.40913942,116.40913942,114.5613753,117.33302147,115.48525736
2011-01-19,1066810.0,115.48525736,116.40913942,113.63749324,116.40913942,114.5613753
2011-01-20,5219380.0,118.25690353,115.48525736,112.71361118,119.18078559,116.40913942
2011-01-21,23346455.0,120.10466765,123.80019589,120.10466765,129.34348825,123.80019589
2011-01-24,1527103.0,114.6537635,119.2731738,114.5613753,120.10466765,116.31675121
2011-01-26,15903489.0,110.86584706,114.83853992,109.11047115,114.83853992,111.69734092
2011-01-27,3873217.0,110.12674142,110.95823527,107.81703627,113.17555221,111.05062347
2011-01-28,3443359.0,109.941965,110.58868245,109.20285936,111.60495271,110.58868245
2011-01-31,5373101.0,109.20285936,109.48002397,109.01808294,112.62122297,110.77345886
2011-02-01,2459454.0,108.2789773,110.31151783,108.2789773,110.86584706,109.75718859
2011-02-02,2580349.0,104.86061368,108.2789773,104.86061368,109.38763577,107.44748344
2011-02-03,2132823.0,100.4259798,106.15404856,100.4259798,106.15404856,102.82807315
2011-02-04,3554393.0,96.545675154,101.53463827,95.252240272,101.62702647,98.762992096
2011-02-07,2213051.0,96.545675154,96.63806336,96.083734125,99.686874154,97.469557213
2011-02-08,2057262.0,92.388205889,96.360898742,92.388205889,96.453286948,94.235970007
2011-02-09,4079661.0,88.507901242,92.018653066,88.045960212,92.018653066,90.170888948
2011-02-10,2241462.0,91.371935625,88.507901242,88.507901242,91.371935625,89.801336124
2011-02-11,3494442.0,93.404476154,92.850146919,92.757758713,96.730451566,94.790299242
2011-02-14,971475.0,92.942535125,95.621793095,92.850146919,95.621793095,93.404476154
2011-02-15,1708425.0,92.111041272,94.235970007,92.111041272,94.235970007,92.757758713
2011-02-16,1521106.0,92.203429478,92.295817683,91.556712036,92.942535125,92.295817683
2011-02-17,2077224.0,89.616559713,92.203429478,89.524171507,92.203429478,90.448053566
2011-02-18,2230696.0,90.448053566,89.708947919,89.431783301,90.909994595,90.078500742
2011-02-21,12377268.0,89.616559713,91.92626486,89.616559713,94.975075654,91.833876654
2011-02-22,3428673.0,87.306854565,90.078500742,86.198196095,91.92626486,89.154618683
2011-02-23,1824862.0,86.844913536,87.768795595,86.475360712,89.062230477,87.768795595
2011-02-24,866089.0,86.567748918,87.029689948,86.567748918,88.415513036,87.214466359
2011-02-25,1226992.0,83.980879153,86.937301742,83.61132633,87.306854565,84.997149418
2011-02-28,4279469.0,78.529975006,84.812373006,78.529975006,84.812373006,80.839680153
2011-03-01,8053992.0,72.524741623,78.991916035,71.69324777,78.991916035,74.464893947
2011-03-02,4241975.0,76.220269859,73.633400094,71.785635976,76.682210888,74.095341123
2011-03-03,3772705.0,80.377739124,76.8669873,76.682210888,81.763562212,78.899527829
2011-03-04,2094212.0,76.682210888,80.47012733,75.758328829,80.654903741,77.606092947
2011-03-09,1442647.0,74.372505741,75.758328829,73.818176506,75.758328829,75.019223182
2011-03-10,1138461.0,72.524741623,74.372505741,72.524741623,74.372505741,72.986682653
2011-03-11,2148358.0,73.910564711,72.524741623,72.524741623,76.497434476,75.111611388
2011-03-14,618424.0,73.633400094,73.910564711,72.986682653,75.573552417,73.910564711
2011-03-15,1264328.0,72.986682653,72.339965211,71.138918535,73.7257883,72.432353417
2011-03-16,2646471.0,71.231306741,73.448623682,71.231306741,74.095341123,72.617129829
2011-03-17,1767159.0,72.339965211,72.524741623,71.878024182,75.203999594,72.894294447
2011-03-18,2172147.0,72.432353417,73.541011888,72.432353417,74.002952917,73.356235476
2011-03-21,2345020.0,72.155188799,73.910564711,72.155188799,73.910564711,72.524741623
2011-03-22,1149222.0,72.062800594,72.524741623,71.046530329,72.524741623,71.878024182
2011-03-23,675922.0,72.524741623,72.062800594,71.138918535,72.894294447,72.062800594
2011-03-24,326428.0,71.878024182,72.986682653,71.785635976,73.171459064,72.339965211
2011-03-25,774526.0,70.676977505,71.785635976,70.492201093,72.339965211,71.323694947
2011-03-28,722087.0,69.753095446,70.676977505,69.753095446,72.247577005,70.215036476
2011-03-29,881297.0,70.215036476,69.845483652,69.845483652,72.062800594,71.138918535
2011-03-30,512370.0,69.753095446,70.492201093,69.753095446,70.769365711,70.12264827
2011-03-31,5418026.0,82.133115036,70.215036476,69.937871858,82.133115036,75.850717035
2011-04-01,12508088.0,82.225503241,84.073267359,81.116844771,86.290584301,84.350431977
2011-04-04,2340437.0,82.04072683,84.997149418,81.394009388,85.089537624,83.334161712
2011-04-05,3473435.0,78.529975006,82.04072683,78.068033976,82.04072683,79.176692447
2011-04-06,2829853.0,73.910564711,77.328928329,73.171459064,77.421316535,75.2963878
2011-04-07,1744563.0,73.26384727,72.155188799,72.155188799,73.910564711,72.617129829
2011-04-08,1913922.0,74.002952917,73.541011888,73.541011888,77.606092947,75.2963878
2011-04-11,1197942.0,72.247577005,73.448623682,71.970412388,73.818176506,72.617129829
2011-04-12,848807.0,71.508471358,72.155188799,71.046530329,73.633400094,71.970412388
2011-04-13,974609.0,71.785635976,72.062800594,71.416083152,72.894294447,72.062800594
2011-04-14,381733.0,71.138918535,71.878024182,71.138918535,72.524741623,71.508471358
2011-04-15,462819.0,71.508471358,71.878024182,70.584589299,72.155188799,71.046530329
2011-04-18,2279148.0,70.307424682,71.508471358,70.12264827,71.69324777,70.584589299
2011-04-19,419521.0,71.970412388,70.584589299,70.030260064,72.709518035,70.861753917
2011-04-20,743187.0,70.769365711,71.970412388,70.676977505,72.432353417,71.138918535
2011-04-25,1314425.0,69.291154417,70.584589299,69.291154417,70.769365711,69.753095446
2011-04-26,3314403.0,64.94890874,69.291154417,62.916368211,69.291154417,65.595626181
2011-04-27,1619241.0,60.606663063,64.94890874,60.514274858,64.94890874,61.622933328
2011-04-28,1931061.0,56.356805592,60.052333828,56.172029181,60.329498446,57.465464063
2011-04-29,2518260.0,59.867557416,55.802476357,54.047100445,63.932638475,59.036063563
2011-05-02,875764.0,58.296957916,60.976215887,58.296957916,62.454427181,60.23711024
2011-05-03,661699.0,58.019793298,58.66651074,57.927405093,59.590392799,58.851287152
2011-05-04,737161.0,58.20456971,58.851287152,58.019793298,60.514274858,59.036063563
2011-05-05,1076966.0,56.172029181,58.574122534,54.878594298,59.590392799,57.188299445
2011-05-06,755030.0,56.449193798,57.003523034,55.617699945,57.742628681,56.63397021
2011-05-09,424628.0,55.248147122,56.449193798,55.248147122,57.188299445,55.617699945
2011-05-10,436879.0,54.878594298,55.525311739,54.601429681,56.079640975,55.155758916
2011-05-11,554083.0,52.661277357,55.155758916,52.661277357,55.432923534,53.677547622
2011-05-12,801511.0,52.846053769,52.476500945,50.905901445,54.970982504,52.661277357
2011-05-13,1808066.0,53.769935828,53.49277121,52.753665563,54.601429681,53.677547622
2011-05-16,1859251.0,55.617699945,55.710088151,54.601429681,56.818746622,55.987252769
2011-05-17,702031.0,55.155758916,55.617699945,55.06337071,56.63397021,55.802476357
2011-05-18,284395.0,54.786206092,55.617699945,54.139488651,56.079640975,55.06337071
2011-05-19,189392.0,53.49277121,54.878594298,53.49277121,55.894864563,54.324265063
2011-05-20,294917.0,52.291724533,53.769935828,51.737395298,53.769935828,52.476500945
2011-05-23,659261.0,50.998289651,51.275454269,49.704854768,52.199336327,50.905901445
2011-05-24,542449.0,52.661277357,50.998289651,50.998289651,53.585159416,52.661277357
2011-05-25,360498.0,52.938441975,52.661277357,52.199336327,53.49277121,52.846053769
2011-05-26,962326.0,53.677547622,53.585159416,52.938441975,55.340535328,54.047100445
2011-05-27,298582.0,54.878594298,53.585159416,53.585159416,54.878594298,54.416653269
